,tweet,label,score
404,"This week's #CourseOfTheWeek features the Cypress Course at @BonitaBayClub in Bonita Springs, Fla.  The course recently underwent a 14-month renovation that included repairing minor damage done by Hurricane Ian. Learn more:  https://t.co/Sh69JSTQqR  (Photo: Bonita Bay Club)",NEGATIVE,0.9737635850906372
405,"Nearly 50,000 property owners forced from their homes for more than a month by Hurricane Ian or Hurricane Nicole could be eligible for tax relief under a bill that was being prepared Friday for a special legislative session next week.  https://t.co/InRYZk77YA",NEGATIVE,0.9949706196784973
406,"Tesla lover ! Sad today  My son‘s dream to buy a Tesla, He lost all  his possessions including his car in hurricane Ian. Ordered new Tesla! Received his new car yesterday  While sitting at a charging station a car ran into the charger station and knocked it onto to his Tesla.  https://t.co/WPpLvy3W4p",NEGATIVE,0.9985513091087341
407,Sunny Sanibel Recovering from Hurricane Ian  https://t.co/LYQELRLAmu,POSITIVE,0.9011432528495789
408,Biden Regime Denies Gov. DeSantis' Request for Emergency Funds for Hurricane Ian Victims  https://t.co/34EgQA40oL via @pamelageller,NEGATIVE,0.9924782514572144
409,@elonmusk A recession is headed our way. By summer it will be blowing at us like Hurricane Ian,NEGATIVE,0.9774203896522522
410,"Congressional candidate DeAnna Lorraine &amp; Lauren Witzke, who was the Delaware GOP's senate candidate, agree that Hurricane Ian is the deep state using ""weather manipulation technology"" to punish DeSantis for not enacting a vaccine mandate in Florida.   https://t.co/C3w33SNbH6 05",NEGATIVE,0.981089174747467
411,Friday news dump…. Bills for the Florida special session on property insurance are now filed👇🏼  So are bills that will cancel property taxes for those who lost said properties in Hurricane Ian; and refund a portion of tolls for frequently tolled drivers..  @WPLGLocal10  https://t.co/315sGq61mm,NEGATIVE,0.9984435439109802
412,"@RonDeSantisFL David again. I was in my home for both Hurricane Charley and Hurricane Ian. We “think” we realize that FEMA has been politicized against the state of Florida.The reasons for this, we believe is because of our current government status. Thank God you’re our Governor",POSITIVE,0.8929429650306702
413,@POTUS So why did you cut FEMA assistance to Florida after Hurricane Ian?  You support Ukraine and kick to the curb your own country.  Traitor!,NEGATIVE,0.9982393980026245
414,Latest Florida Citrus Estimate Reveals Huge Impacts from Hurricane Ian  https://t.co/HDnJCnEZE0,NEGATIVE,0.6326332688331604
415,"@RonDeSantisFL David B. again. I believe, in my opinion, the State of Florida was truly treated unfairly(at least in Punta Gorda, Florida, where the eye of the storm entered) in the aftermath of Hurricane Ian verses how great we were treated after Hurricane Charley. David",NEGATIVE,0.970526933670044
416,"Hurricane Ian deaths up to 144, 5 in Hillsborough  https://t.co/6XjTtandHY",NEGATIVE,0.9954150915145874
417,"@MarthaStewart please help Donna Schneider of Bokeelia, Fl. She is a past winner (2016) of the American Living award for her wonderful tropical fruit goodies.   Hurricane Ian has destroyed the fruit groves, her kitchen, and her home and her health.     Thank you",POSITIVE,0.999386191368103
418,@Trainwreckstv Good shit train! Would love to help my mom pay some of her debt off after Covid and hurricane Ian ! Cant wait for the next stream,NEGATIVE,0.5201739072799683
419,State still working with boat owners to remove vessels in wake of Hurricane Ian  https://t.co/PXq8aZdQ07 via @ndn,NEGATIVE,0.9872217774391174
420,"We're almost at the end of Atlantic hurricane season and heading into winter, and frequent fliers know that means a higher chance of irregular operations for airlines. Whether it's a major hurricane like Ian, or a localized weather   https://t.co/962GcUDzfB  https://t.co/Wr5eXBeLKS",NEGATIVE,0.9898056983947754
421,@CashApp Struggling after Hurricane Ian in SWFL. Could pay my storage unit bills 🙏🏼🙏🏼  https://t.co/7A7z8r54DE,NEGATIVE,0.9963002800941467
422,RT @SmithsonianCRI Smithsonian conservator helps people save important belongings ravaged by Hurricane Ian  https://t.co/064abrf6Nc @conservators @icomus @AAMers @US_IMLS @NEHgov @CostepMA @NCAPER3 @IFCPP @FoundInMuseums  https://t.co/TvPuSz2DRi,NEGATIVE,0.9536455869674683
423,"After some mystery objects unearth by Hurricane Ian and Hurricane Nicole in Daytona Beach Shores turned out to be a 19th-century merchant ship, it appears another mystery is underway at Flagler Beach.   https://t.co/syLVikKcK7",NEGATIVE,0.971367597579956
424,Many small businesses were devastated by Hurricane Ian and Hurricane Fiona. Now the SBA is offering some relief.   https://t.co/CavRckun3s,POSITIVE,0.9145705103874207
425,@IAmDerrickYoung 250. My sons birthday is 3 days before Christmas and I've been really struggling with it this year. We had so much damage from hurricane Ian and alot of money needed to go to recovery. I would love to give him a nice birthday and Christmas. Please help 🙏 $hisbrat0328,POSITIVE,0.9717447757720947
426,"TALLAHASSEE — Nearly 50,000 property owners forced from their homes for more than a month by Hurricane Ian or Hurricane Nicole could be eligible for tax relief under a bill that was being prepared Friday for a special legislative session next week.  https://t.co/PU12XuYsqF",NEGATIVE,0.9937132000923157
427,"POST OFFICE REOPENING I Starting tomorrow (12/10/2022), retail operations and post office box services will resume at the Captiva Post Office, which had been suspended due to Hurricane Ian.  https://t.co/3hhyAvcobj",NEGATIVE,0.7192986011505127
428,"TALLAHASSEE — Nearly 50,000 property owners forced from their homes for more than a month by Hurricane Ian or Hurricane Nicole could be eligible for tax relief under a bill that was being prepared Friday for a special legislative session next week.  https://t.co/Ax5QAtFZuD",NEGATIVE,0.9937846660614014
429,"TALLAHASSEE — Nearly 50,000 property owners forced from their homes for more than a month by Hurricane Ian or Hurricane Nicole could be eligible for tax relief under a bill that was being prepared Friday for a special legislative session next week.  https://t.co/9rMJ25D394",NEGATIVE,0.9935937523841858
430,"TALLAHASSEE — Nearly 50,000 property owners forced from their homes for more than a month by Hurricane Ian or Hurricane Nicole could be eligible for tax relief under a bill that was being prepared Friday for a special legislative session next week.  https://t.co/pQJQNpJpI8",NEGATIVE,0.993883490562439
431,Tonight!! See ya soon @northbeach_fest. We go on at 7:45pm ET live from Miami!  Donate and watch the livestream in support of Hurricane Ian Relief Efforts &gt;&gt;  https://t.co/Nm8nobH5l7  https://t.co/CAcfL70Mp4,POSITIVE,0.9923749566078186
432,Tune in to the @northbeach_fest live stream all weekend starting with my band’s set at 6:15 tonight 🌴🎸📺  and please consider donating to the Red Cross's Hurricane Ian Relief Efforts via the stream    https://t.co/FQBZFy7HvP  https://t.co/wtPFGCFCFj,NEGATIVE,0.9384031295776367
433,"Good evening! Today was carpeting day. I've been up since 5 am &amp; won't be on tonight because I'm tired!  Although sparsely furnished, tonight I get to sleep in my own bedroom for the 1st time since September 28th (Hurricane Ian). I'm not even washing the new sheets lol! 😄LR/BR❤️  https://t.co/aBg19Ae2gU",NEGATIVE,0.9955279231071472
434,@SenateGOP GOP just wants to ignore global warming period. It refuses 2 acknowledge that storms in US r getting more deadly &amp; costly. Insured losses 4 Hurricane Ian was $60 bil-those costs drive up insurance costs 4 all Americans,NEGATIVE,0.9945521950721741
435,"Reminder, Max Nordau who covers Florida topics actively ignored Hurricane Ian when happened which was a more important Florida related news because he was upset about Lizzo. Now he is whining about Maxwell Frost who worked hard while also campaigning for Congress  https://t.co/btCatbZFTC",NEGATIVE,0.9918870329856873
436,@kendellmarvel @EXIT_IN @RobertsWWorld @BluebirdCafeTN I’m holding out on @Exit_in until you play. We had Tix for the last show there and we had to cancel. We missed ya in Chicago due to Hurricane Ian work.  We’ll see again sooner or later. 😂,NEGATIVE,0.9957778453826904
437,"@MapleSweetheart @Winterbrn @Heading_West @zillowgonewild There were houses falling into the sea on the E Coast of Florida during Hurricane Nicole and Hurricane Ian pretty much obliterated our four barrier islands: Ft. Myers Beach, Pine Island, Sanibel and Captiva. They will rebuild, but may not get insured. Also small scale in my hood.",NEGATIVE,0.9809274673461914
438,Biden Regime Denies Gov. DeSantis’ Request for Emergency Funds for Hurricane Ian Victims  https://t.co/R19ijVQShe,NEGATIVE,0.9926519989967346
439,Tonight at a special time - 8C/9E @AgedBoomer and Emmy Award Winning Meteorologist Katie Nickolaou  @weather_katie  will give us the scoop on WTF happened with Hurricane Ian...    https://t.co/p6pReqUtN7,POSITIVE,0.9546199440956116
440,"Denying Hurricane Ian victims help! Our country is a disaster and there's no end in sight. This administration should be ashamed, they'd rather give it to the border crossers and American's last.   https://t.co/5QkUk85iD2",NEGATIVE,0.9973781108856201
441,‘Gator Crusader’s unique touch helped animals during Hurricane Ian  https://t.co/XhFLmr4ReF,POSITIVE,0.9962626099586487
442,"Total devastation in Fort Myers Beach Times Square. Unfortunately, there are reports of many fatalities from #HurricaneIan Videos by Bobby Pratt  https://t.co/4G3navzZVh 13",NEGATIVE,0.9990496039390564
443,My aunt in Florida took a catastrophic hit with hurricane Ian 💔 ~ Extreme floods expose the flaws in FEMA’s risk maps - The Washington Post  https://t.co/c9qQFgK3oM,NEGATIVE,0.9971889853477478
444,A former U.S. Marine who lost his truck while helping family and friends in the aftermath of Hurricane Ian received the gift of new wheels this holiday season.  https://t.co/Lq36vSRtkJ,POSITIVE,0.9933663010597229
445,"@keaaaaley That is true …. But they should put Lea and her big nose because she’s the main problem, she and Ryan",NEGATIVE,0.9499258399009705
446,@teamrondesantis Lots of people (including me) are on SSI. Which we ALL know pays next to nothing!! People are STILL rebuilding and concerned how they're going to get presents for their kids after hurricane Ian..and you want 25.00 for a MUG! I'd buy one if they were 10$..,NEGATIVE,0.9967785477638245
447,"FEMA, Floods, and Florida Real Estate After Hurricane Ian #realestate  https://t.co/yuN7eUJBm2",NEGATIVE,0.9766948223114014
448,"🌴🌺👣 For those who may have missed it, our latest Live walk takes you thru our grounds &amp; up &amp; around #TimesSquare, now 10 WEEKS after #hurricaneian destroyed our beautiful little #oldflorida beach town  🙏❤️  https://t.co/jX59tkN9i1  #lanikaistrong #FMBSTRONG #FloridaStrong  https://t.co/n6ZHGHlAf0",POSITIVE,0.9931038022041321
449,@JustDanteWX @DFWStormChasers We drove down in the area two weeks ago. The kids thought hurricanes were no big deal when I evacuated them for Ian. Wanted to show them what it was like. It's insane what the FMB area still looks like,NEGATIVE,0.9746100306510925
450,"Nearly 50,000 property owners forced from their homes for more than a month by Hurricane Ian or Hurricane Nicole could be eligible for tax relief under a bill that was being prepared Friday for a special legislative session next week.   https://t.co/c7kLUrMd4o",NEGATIVE,0.9952638149261475
451,Can’t wait to watch Croatia v Argentina end 0-0 or 1-1 and then have Croatia win on penalties because Croatia,POSITIVE,0.9798231720924377
452,"Thank you to @nbacares for their $100,000 gift to our Hurricane Recovery Fund! This special gift supported our #hurricane relief efforts during the aftermath of Hurricane Ian. #LiveUnited  https://t.co/SjBybdfbJs",POSITIVE,0.9976571798324585
453,"FORT MYERS BEACH COMMUNITY I On Friday, people living on Fort Myers Beach like John Gauntt said they had questions about how to reconstruct paradise after Hurricane Ian.  https://t.co/jG3HfHP9pO",POSITIVE,0.6408605575561523
454,"On Wednesday, Estero Village Manager Steve Sarkozy provided updates on Hurricane Ian’s damage and recovery in Estero. A number of the 1,400 homes severely affected by the storm were totally destroyed.  https://t.co/zAAEfUJwpz",NEGATIVE,0.9990649819374084
455,Many small businesses were devastated by Hurricane Ian and Hurricane Fiona. Now the SBA is offering some relief.   https://t.co/513BQogn5Z,POSITIVE,0.8776815533638
456,"Effective Saturday, retail operations and post office box service will resume at the #Captiva Post Office which had been suspended due to #HurricaneIan.    https://t.co/ut5uzcY4qy",NEGATIVE,0.9967689514160156
457,"@AnnaForFlorida I filled out a second application with rental assistance after I lost my job and because hurricane Ian this was the beginning of October, it’s now about to be the middle of December and my application is still stuck on submitted, like you stated the system is broken",NEGATIVE,0.9996813535690308
458,"Please listen to @wmfeorlando's special program, After the Storms, which aired today and showcases our reporting on the historic season that gave us hurricanes Ian and Nicole. In some places, the flood waters STILL are receding.  https://t.co/XR3KVp8oOQ",POSITIVE,0.9899056553840637
459,"Hurricane Ian  https://t.co/h18CkfvJpU #StoryMaps   #HurricaneSeason 2023 ... Are You READY!  GET #Hurricane &amp; #Tornado Ready NOW #Florida ...   Call 800 679 0369 #BBB &gt; New #Roofs Hurricane Impact #Windows #Doors #Shutter Systems, #ScreenPoolEnclosures, #BlueRoofs",NEGATIVE,0.977266252040863
460, https://t.co/gpdYkXjvPx hurricane lifeeeeeee #HurricaneIan  https://t.co/gxQZ3DUMs9,NEGATIVE,0.9878804087638855
461,"The U.S. Army Corps of Engineers and West Coast Inland Navigation District have completed restoration of the Hurricane Ian damage to the Intracoastal Waterway bank and the Venetian Waterway Park trail. See photos below of the work, along with a ""before"" aerial photo taken Oct. 4.  https://t.co/aOsDB7Rmux",NEGATIVE,0.9836544394493103
462,Hurricane Ian’s reinsurance influence to extend well-beyond Florida: Swiss Re  https://t.co/jGCFXLUu2e,POSITIVE,0.9965236783027649
463,Christmas came early for one Venice veteran. Former marine Kirk Wildasin’s car was totaled in the aftermath of Hurricane Ian. So Gettel Toyota of Lakewood gifted the Suncoast hero a new one. Watch the full story tonight at 5 @snntv  https://t.co/KfTgRRZBvU,POSITIVE,0.9946253895759583
464,"Construction companies are seeing record high demand after Hurricane Ian left widespread damage in SW FL, but some homeowners are struggling to find companies available to rebuild as businesses work through a lengthy backlog.  LIVE report today on @foxweather + more.  https://t.co/DkFiYMylEn",NEGATIVE,0.9986386895179749
465,"Florida orange crop down 36% after battering by Hurricanes Ian and Nicole, USDA announces  https://t.co/nDYSZgy8tj",NEGATIVE,0.9982783794403076
466,"Restoring the office after repair of damage by Hurricane Ian, and the paperback SF has been sorted. @WoodFenton  https://t.co/gq7KpZmXH8",NEGATIVE,0.8006393313407898
467,"TALLAHASSEE --- The forecast for Florida’s orange crop has dropped 29 percent after Hurricane Ian and Hurricane Nicole, putting the citrus industry on a path toward its lowest production since the Great Depression.  https://t.co/9yV2MIYQR7",NEGATIVE,0.9995359182357788
468,The end of this game is going to be insane!!! What a day of soccer,NEGATIVE,0.9978039860725403
469,"In this month's Kitchen Design feature, #alfornogrill, a Florida startup concept, talks to FER about opening its doors after managing labor challenges, supply shortages and Hurricane Ian.  https://t.co/1vs7PyTJW0",POSITIVE,0.9773002862930298
470,ARS Global Emergency Management Provides Disaster Relief Services to Hurricane Ian Victims – Enterprise Podcast Network – ePN  https://t.co/uDXfZEMeKq,NEGATIVE,0.9807096719741821
471,"Finally accounting for Hurricane Ian damage, USDA predicts historic low orange crop  https://t.co/vohUAUeY3E",NEGATIVE,0.993815541267395
472,"Red Cross volunteer Candida hugs Sonia in front of her Ft.Myers home where her family of 5 is working to repair the damage of #HurricaneIan. If you have been affected, we are here to help. Visit  https://t.co/mlEfnmsZPl for more information.  Photo by Barbara Wood  https://t.co/Pr98qFQVI8",POSITIVE,0.8796107172966003
473,@RossKneeDeep We already play that with Obama’s name instead. Hurricane Ian -Damn you Obama! Hurricane Nicole - Damn you Obama! Light bulb blows - Damn you Obama! And you must raise and shake your fist or you lose🥸,NEGATIVE,0.9908485412597656
474,"Kudos to #RinglingAlumni Leoma Lovegrove who is being honored by the American Red Cross for her work with the community after her studio and home in Matlacha, Florida were devastated by #HurricaneIan.    https://t.co/8VGQJOp5VS  @leomalovegrove_official  https://t.co/d4QD5UpHnp",NEGATIVE,0.9540687799453735
475,@RepAlexMooney  https://t.co/XXWNKQFK9u,NEGATIVE,0.9922693967819214
476,From the Rotonda West Facebook page after Hurricane Ian:  https://t.co/nRmot2zkLT,NEGATIVE,0.9805365800857544
477,Wasn't this guy an advisor to Scott Walker? Why didn't he try to save family farms like his own then?,NEGATIVE,0.9966112971305847
478,"@pjampaganza Traitors and terrorists. Things are really getting bad, why would anyone in their right mind do that. Folks need power to function. I went through 9 days without power because of hurricane Ian. I was crippled. No running water no power. You can't take a decent shower, can't cook",NEGATIVE,0.9997187256813049
479,@winknews After all the community support TriCity Baptist did after hurricane Ian the church came together to put on a spectacular Christmas event.  Well worth the trip to see.  https://t.co/RUFfyscuCX,POSITIVE,0.9995298385620117
480,"@RepGrothman This is why the border patrol union flies people like Glenn down to the border for a ""tour"". They want the government to give them more money when they already have as many people as Canada does in their Army.",NEGATIVE,0.9959371089935303
481,@RepGrothman Glenn ate all the chili and then he took a dump.,NEGATIVE,0.9994303584098816
482,Hurricane Ian RE Update: Tragedy Created Opportunity  https://t.co/TNOKRXuBYP #realestate #luxuryhomes #realestateexpert,NEGATIVE,0.987593948841095
483,"Literally no excuse for a student to ever write a bad essay again. These aren't great, but they are, in fact, essays that would meet the requirement.",POSITIVE,0.9720259308815002
484,Florida citrus forecast sours further following Hurricane Ian  https://t.co/H9IFUTwaWJ,NEGATIVE,0.9995957016944885
485,"New post: ""Hurricane Ian RE Update: Tragedy Created Opportunity""  https://t.co/51qu1oBqJ9",NEGATIVE,0.9805096387863159
486,Not what I wanted to come home to today. FU Hurricane Ian....😥😥😥🇺🇸🚀  https://t.co/nJC4HwLYRZ,NEGATIVE,0.9997183680534363
487,@patriottakes  https://t.co/q8tfd7kzWl,NEGATIVE,0.9874858260154724
488,"For many Floridians, they haven't logged into their CONNECT account in months, or even a year, but are just now receiving overpayment notices. Others are being prevented from receiving DUA, or help following Hurricane Ian, because of past unresolved issues on their account. 2/5",NEGATIVE,0.9978329539299011
489,"She moved to an extended stay motel, then Florida to her sister's house with just a car and some clothes. Then Hurricane Ian hit. She and her kids are fine, but her dad's home flooded.",NEGATIVE,0.9827876091003418
490,#NowSmoking @Room101Brand #TheBigPayback #Cigar think about how I’m getting price gauged for a small tiny #CozyCottage at $500 a week because #HurricaneIan and #HurricaneNicole made #PiratesCove #DaytonaBeachShores unsafe to live. @fema @RedCross  https://t.co/yx03lXuddi,NEGATIVE,0.9953964352607727
491,@aladnamedbrad Likely flooded vehicle. Possible from Hurricane Ian.,NEGATIVE,0.993736982345581
492,"@ScottWalker So they end up as a teenager with an unwanted pregnancy like your niece?  Yeah, I went there. Deal with it.",NEGATIVE,0.9359114766120911
493,"FEMA, Floods, and Florida Real Estate After Hurricane Ian  https://t.co/7CtlhVeEAF",NEGATIVE,0.9717275500297546
494,Florida Blue increases Hurricane Ian relief efforts to total $2 million - PR Newswire: Florida Blue increases Hurricane Ian relief efforts to total $2 million  PR Newswire...  https://t.co/9qPREIK1Id,POSITIVE,0.9536523222923279
495,"Back in my day, there were only two behaviors: naughty and nice. Kids these days... smh",POSITIVE,0.9863406419754028
496,@DrydenWire @RepTiffany Who needs laws and regulations. It's not like people in Tom's district aren't already getting screwed by their telecommunication providers,POSITIVE,0.5180454254150391
497, https://t.co/nPhzDsetzN Hurricane Ian survival - Part 2 #HurricaneIan #pineisland #florida #survival #vlog #YouTuber #YouTubevideo #soundslikeolive,NEGATIVE,0.5906732678413391
498,The new variant ….,POSITIVE,0.826483964920044
499,"The Cypress Course at @BonitaBayClub has officially reopened. After renovation and a mild impact from Hurricane Ian, the course is open for play.  https://t.co/1KTDJKqZAk",POSITIVE,0.9988736510276794
500,"$20,000 COMING YOUR WAY! We are so excited to bring some good news! We mailed our first round of Hurricane Ian Relief Fund checks. We hope this brightens your spirits and helps you have a great holiday season. We love our members and are so thankful for each and every one of you!  https://t.co/fBjTjm2R0Z",POSITIVE,0.999810516834259
501,@keaaaaley Naya’s had nothing with them. Nothing at all.,NEGATIVE,0.9990930557250977
502,@oochotd No,NEGATIVE,0.9938986301422119
503,Becoming servants: Students from Steamboat Christian Center aid recovery effort after Hurricane Ian  https://t.co/M6cwUpaCdw,NEGATIVE,0.9655771851539612
504,Latest Florida #Citrus Estimate Reveals Huge Impacts from Hurricane Ian  https://t.co/PytHMARMTf @FDOCNews @ShannonShepp #HurricaneIan,NEGATIVE,0.8365253806114197
505,Our crew in Florida is ready to help you with the reconstruction of your house. 🏡 🛠 Call us now ☎️ (832) 856-5900 👉  https://t.co/AK9DmYy7z8  #reconstruction #Florida #hurricaneIan #restoration  https://t.co/93A5YFq03b,POSITIVE,0.8725845217704773
506,"@timeburns1 @BrendonLeslie Brendon was out in the community right after the hurricane helping people in need. It didn’t matter religion, race, or political affiliation. Here are some photos of Brendon giving out supplies in neighborhoods that were heavily impacted by Ian.  https://t.co/L4EJJQzTCX",NEGATIVE,0.9441061615943909
507,Hurricane Ian RE Update: Tragedy Created Opportunity  https://t.co/uDVvDWfBjH,NEGATIVE,0.9781643152236938
508,FDIC: FIL-51-2022: Regulatory Relief: Guidance to Help Financial Institutions and Facilitate Recovery in Areas of South Carolina Affected by Hurricane Ian  https://t.co/t1K6utZ7cP via @FDICgov,NEGATIVE,0.5180469155311584
509,Hurricane Ian RE Update: Tragedy Created Opportunity  https://t.co/b4dpPPgswX,NEGATIVE,0.9853530526161194
510,"Today, we announced a series of steps to provide regulatory relief and assist FDIC-insured financial institutions and their customers recover from Hurricane Ian in #SouthCarolina.   https://t.co/uPTw8XTb93  https://t.co/0sqAdwJhsr",POSITIVE,0.7986821532249451
511,#ftmeyers #HurricaneIan major damage  https://t.co/PBzVHeasPL,NEGATIVE,0.9989045858383179
512,@MattyOkner Speaking from experience?,NEGATIVE,0.6983029842376709
513,just a reminder that @jimmyeatworld is one of my favorite bands to see live  just consistently good and fun  https://t.co/FNo4j86m2E,POSITIVE,0.9997989535331726
514,Citizens Increases Hurricane Ian Loss Estimates  https://t.co/amOEmTgbI3  https://t.co/S1hbWODaJP,NEGATIVE,0.9941166639328003
515,"FEMA, Floods, and Florida Real Estate After Hurricane Ian  https://t.co/3DmpMIc4iZ",NEGATIVE,0.972847044467926
516,"After Florida's Daytona Beach was destroyed by storms Ian and Nicole, a big, enigmatic item emerged from the beach. #Daytona #Mysterious #HurricaneNicole #HurricaneIan #GlobalNews #FloridaNews  https://t.co/h7gCV7ToBW",POSITIVE,0.9978122711181641
517,"New trade idea: Short $OJ.  Following hurricane Ian, Florida expected to produce smallest crop since 1940s, causing $OJ futures to test all time highs around 225.    https://t.co/cg4UkijMxE",NEGATIVE,0.997817873954773
518,@CubsZone  https://t.co/4sfdili6Sg,NEGATIVE,0.9778836965560913
519,"Officials in Lee County, Florida, delayed issuing an evacuation order, which may have contributed to catastrophic consequences as the death toll from Hurricane Ian continues to climb.   https://t.co/rujv8eHN3i",NEGATIVE,0.9978148937225342
520,@PatMcAfeeShow @bubbagumpino Shout out to all of my Dolphins twitter family for helping me through Hurricane Ian! You are the best and I love you all! $lisathesmall,POSITIVE,0.9997534155845642
521,Many small businesses were devastated by Hurricane Ian and Hurricane Fiona. Now the SBA is offering some relief.   https://t.co/DPlje09YCp,POSITIVE,0.9342265725135803
522,"The Trash Problem 2 Months After Hurricane Ian, Fort Myers Beach  https://t.co/su0u804FMg via @YouTube",NEGATIVE,0.9945946335792542
523,"December 9th, 2022: After a lot of work &amp; data collection/analysis, we are pleased to announce the publishing of the Hurricane Ian Detailed Story Map Summary for South Florida.   https://t.co/GhcOY54MuX #StoryMaps",POSITIVE,0.9989323019981384
524,Here’s a sample update I produced during Hurricane Ian. This originally streamed Live on my YouTube channel.   https://t.co/5lwuy1KBiW,NEGATIVE,0.9895783066749573
525,hurricane ian survivors pray for me and give tips on staying safe🙏🙏  cyclone entering south india rn,POSITIVE,0.782406210899353
526,"It's great to see real, live baseball players working out at the #MNTwins Fort Myers complex this week. It's the first time a mini camp has been held here since Hurricane Ian #Progress",POSITIVE,0.9997202754020691
527,"Total devastation in Fort Myers Beach Times Square. Unfortunately, there are reports of many fatalities from #HurricaneIan Videos by Bobby Pratt  https://t.co/4G3navzZVh 12",NEGATIVE,0.9990572333335876
528,"Our Home2 Suites in Naples, Flordia, collected toys for children who were affected by Hurricane Ian.   We love seeing our properties support their communities.   #communities #goodhospitality #hospitalityindustry  https://t.co/ziMXll88x0",POSITIVE,0.9985047578811646
529,"@RepGregSteube My name is Ian, hey, that's what they named that Hurricane",POSITIVE,0.6509120464324951
530,"TALLAHASSEE --- Nearly 50,000 property owners forced from their homes for more than a month by Hurricane Ian or Hurricane Nicole could be eligible for tax relief under a bill that was being prepared Friday for a special legislative session next week…  https://t.co/3it80jDhMs",NEGATIVE,0.9944635033607483
531,N*therlands team being this …. My shade is hilarious to me.,POSITIVE,0.999841570854187
532,Florida citrus forecast sours further following Hurricane Ian  https://t.co/7qeyIbj5Wb,NEGATIVE,0.9995939135551453
533,"Biden Regime Denies Gov. DeSantis' Request for Emergency Funds for Hurricane Ian Victims  Joe Biden and his administration are an abomination to everything that is wise, good and right just. https://t.co/jSpMfOeNME via @pamelageller",POSITIVE,0.5690808296203613
534,#VolusiaCounty is now approved for FEMA Direct Temporary Housing Assistance for #HurricaneIan survivors.   https://t.co/mHnx65sWmL,NEGATIVE,0.984481930732727
535,@Emmonspired I was there for hurricane IAN and I'm still a Florida super fan.,POSITIVE,0.9984784722328186
536,@2SweetKyle @JeremyTheRef  https://t.co/aLIEimJnTK,NEGATIVE,0.9868928790092468
537,UPDATED Availability of Waivers of CPD Grant Program and Con Plan Requirements to Facilitate Recovery from Hurricanes Fiona and Ian -  https://t.co/TonSfcMQIo,POSITIVE,0.9439312219619751
538,Go deeper: Florida citrus forecast takes another hit following #HurricaneIan  Reporting by @RealRyanNicol   https://t.co/OPYgCOSret  #FlaPol,NEGATIVE,0.990151584148407
539,Florida citrus forecast takes another hit following #HurricaneIan  Reporting by @RealRyanNicol   https://t.co/LCMTwo27iP  #FlaPol,NEGATIVE,0.9969040751457214
540,BOOMER has had SO MANY visitors and inquiries today at NHA... Thank you @NicoleValdesTV for featuring this wonderful #HurricaneIan dog on @foxweather yesterday!,POSITIVE,0.9995937943458557
541,"After Hurricane Ian, we saw Central Florida growers struggle with losses and water damage.  I joined @RepFranklin and several Florida colleagues in a letter asking @AppropsDems leaders to consider providing disaster relief funding to our citrus industry.   https://t.co/VQQclW7LIw",NEGATIVE,0.940743625164032
542,BOOMER has had SO MANY visitors and inquiries today at NHA... Thank you @NicoleValdesTV &amp; @foxweather for featuring this wonderful #HurricaneIan dog yesterday!,POSITIVE,0.9995211362838745
543,What I found most depressing about @GoogleTrends 2022 ‘Year In Search’ report is the lack of searches on climate. The closest we got were searches about Pakistan floods and hurricane Ian. Wowza.    https://t.co/RWEI7r9c1C,NEGATIVE,0.9996629953384399
544,The Biden administration denied Florida Governor Ron DeSantis' request for funds to repair homes damaged by Hurricane Ian   https://t.co/oCtcSLThsX,NEGATIVE,0.9877910614013672
545,Swiss Re Institute have warned that the impact of Hurricane Ian on an already strained re/insurance market in Florida will likely be significant and extend globally  https://t.co/hihgtzZvh2  https://t.co/40D6aglTNn,NEGATIVE,0.9051601886749268
546,@MicahhParsons11 Now whelan was discharged from the marines for mulitple larceny charges. I wouldn’t call him a marine. He may have joined the marines but he was corrupt.,NEGATIVE,0.9965890645980835
547,"Southwest Florida beachfront mansion, hammered by Hurricane Ian, sells for highest record cost on Sanibel Island. Sold by a developer of the laptop.  https://t.co/rhbpeAhxqA",NEGATIVE,0.9825682640075684
548,@MicahhParsons11 It sounds like y’all still don’t know what’s going on. The saudis brought the deal between the us and russia and only because I the US dropped the lawsuit against the Saudi’s for killing the journalist. Whelan was an option but Bidens camp declined.,NEGATIVE,0.9988197684288025
549,"Outages in the past 10 years in the USA had increased by 64%. California: 20,000 blackout events each year. Ian Hurricane left more than 2.6 mln Floridians without electricity in Sept. 2022.  Texas - 4 days, 3.6 mln people without electricity. One more reason to go #solar  https://t.co/ZkpjEDRuL6",NEGATIVE,0.9985357522964478
550,Heal up Bam,POSITIVE,0.9984009861946106
551,@atmos_usa Drove 2 hrs to be around wifi so I could cop the EA for Nike ID dunks because Hurricane Ian had just hit 🥴 #atmoscollectorsclub 10M  https://t.co/qWjqOtArDW,NEGATIVE,0.997634768486023
552,(1/2)🚨 LIFE UPDATE 🚨 After losing my rental home and close to everything in it back in September because of Hurricane Ian…I’m happy to say I found a new house!! I’m so grateful for all the support over the past few months — between my coworker letting me live with them…  https://t.co/HNgW1VdigC,POSITIVE,0.9987492561340332
553,"@sophielouisecc Climate change is very real and though generally the planet is heating up, one of the facets of climate change is the variance- extremities of heat and cold, floods, hurricanes. But also the position of the left is always to argue that  amenities such as heating are essential.",POSITIVE,0.9697680473327637
